Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross income,Rating
256-58-3609,C,Naypyitaw,1,0,FA,91.98,1,4.599,96.579,2019-03-18,15:29:00,C,91.98,4.599,9.8
413-20-6708,C,Naypyitaw,1,1,FA,51.47,1,2.5735,54.0435,2019-03-18,15:52:00,E,51.47,2.5735,8.5
485-30-8700,A,Yangon,0,1,ST,33.26,5,8.315,174.615,2019-03-18,16:10:00,CC,166.3,8.315,4.2
439-54-7422,A,Yangon,0,1,EA,51.19,4,10.238,214.998,2019-03-18,17:15:00,CC,204.76,10.238,4.7
263-87-5680,C,Naypyitaw,1,1,HL,28.53,10,14.265,299.565,2019-03-18,17:38:00,E,285.3,14.265,7.8
831-07-6050,A,Yangon,0,0,EA,32.71,5,8.1775,171.7275,2019-03-19,11:30:00,CC,163.55,8.1775,9.9
737-88-5876,A,Yangon,1,0,HL,23.29,4,4.658,97.818,2019-03-19,11:52:00,CC,93.16,4.658,5.9
318-81-2368,C,Naypyitaw,0,1,EA,46.2,1,2.31,48.51,2019-03-19,12:16:00,C,46.2,2.31,6.3
568-90-5112,C,Naypyitaw,0,0,HB,66.14,4,13.228,277.788,2019-03-19,12:46:00,CC,264.56,13.228,5.6
850-41-9669,A,Yangon,0,1,EA,75.06,9,33.777,709.317,2019-03-19,13:25:00,E,675.54,33.777,6.2
548-48-3156,A,Yangon,1,1,FB,83.34,2,8.334,175.014,2019-03-19,13:37:00,C,166.68,8.334,7.6
701-23-5550,B,Mandalay,1,0,HL,38.81,4,7.762,163.002,2019-03-19,13:40:00,E,155.24,7.762,4.9
462-78-5240,C,Naypyitaw,0,1,EA,26.61,2,2.661,55.881,2019-03-19,14:35:00,C,53.22,2.661,4.2
593-08-5916,A,Yangon,0,1,FA,15.5,1,0.775,16.275,2019-03-19,15:23:00,CC,15.5,0.775,7.4
155-45-3814,C,Naypyitaw,1,1,EA,88.55,8,35.42,743.82,2019-03-19,15:29:00,E,708.4,35.42,4.7
898-04-2717,A,Yangon,0,0,FA,76.4,9,34.38,721.98,2019-03-19,15:49:00,E,687.6,34.38,7.5
728-88-7867,C,Naypyitaw,1,1,HL,75.53,4,15.106,317.226,2019-03-19,15:52:00,E,302.12,15.106,8.3
574-22-5561,C,Naypyitaw,1,1,FA,82.63,10,41.315,867.615,2019-03-19,17:08:00,E,826.3,41.315,7.9
716-39-1409,B,Mandalay,0,0,HB,30.35,7,10.6225,223.0725,2019-03-19,18:19:00,C,212.45,10.6225,8.0
751-69-0068,C,Naypyitaw,0,0,ST,99.24,9,44.658,937.818,2019-03-19,19:09:00,E,893.16,44.658,9.0
301-81-8610,B,Mandalay,1,0,FA,25.42,8,10.168,213.528,2019-03-19,19:42:00,CC,203.36,10.168,6.7
451-28-5717,C,Naypyitaw,1,1,HL,83.17,6,24.951,523.971,2019-03-20,11:23:00,C,499.02,24.951,7.3
805-86-0265,A,Yangon,0,0,HL,93.96,9,42.282,887.922,2019-03-20,11:32:00,C,845.64,42.282,9.8
509-29-3912,A,Yangon,1,1,ST,38.72,9,17.424,365.904,2019-03-20,12:24:00,E,348.48,17.424,4.2
514-37-2845,B,Mandalay,0,0,FA,99.25,2,9.925,208.425,2019-03-20,13:02:00,C,198.5,9.925,9.0
650-98-6268,B,Mandalay,1,1,FB,20.87,3,3.1305,65.7405,2019-03-20,13:53:00,CC,62.61,3.1305,8.0
632-32-4574,B,Mandalay,0,0,ST,75.92,8,30.368,637.728,2019-03-20,14:14:00,C,607.36,30.368,5.5
760-90-2357,A,Yangon,1,0,EA,74.51,6,22.353,469.413,2019-03-20,15:08:00,E,447.06,22.353,5.0
213-72-6612,A,Yangon,0,0,FB,43.25,2,4.325,90.825,2019-03-20,15:56:00,C,86.5,4.325,6.2
537-72-0426,C,Naypyitaw,1,0,FA,70.99,10,35.495,745.395,2019-03-20,16:28:00,C,709.9,35.495,5.7
102-06-2002,C,Naypyitaw,1,0,ST,25.25,5,6.3125,132.5625,2019-03-20,17:52:00,C,126.25,6.3125,6.1
142-63-6033,B,Mandalay,0,0,HL,92.36,5,23.09,484.89,2019-03-20,19:17:00,E,461.8,23.09,4.9
182-88-2763,B,Mandalay,1,0,FB,79.91,3,11.9865,251.7165,2019-03-20,19:28:00,CC,239.73,11.9865,5.0
436-54-4512,A,Yangon,1,1,FB,91.61,1,4.5805,96.1905,2019-03-20,19:44:00,C,91.61,4.5805,9.8
574-31-8277,B,Mandalay,1,0,FA,33.63,1,1.6815,35.3115,2019-03-20,19:55:00,C,33.63,1.6815,5.6
828-61-5674,A,Yangon,1,0,ST,44.02,10,22.01,462.21,2019-03-20,19:57:00,CC,440.2,22.01,9.6
527-09-6272,A,Yangon,1,1,EA,28.45,5,7.1125,149.3625,2019-03-21,10:17:00,CC,142.25,7.1125,9.1
512-98-1403,A,Yangon,1,1,EA,26.48,3,3.972,83.412,2019-03-21,10:40:00,E,79.44,3.972,4.7
438-01-4015,B,Mandalay,1,1,ST,49.49,4,9.898,207.858,2019-03-21,15:25:00,E,197.96,9.898,6.6
448-61-3783,A,Yangon,0,1,EA,90.02,8,36.008,756.168,2019-03-21,16:08:00,CC,720.16,36.008,4.5
827-26-2100,A,Yangon,1,0,HL,33.84,9,15.228,319.788,2019-03-21,16:21:00,E,304.56,15.228,8.8
500-02-2261,C,Naypyitaw,0,1,FB,57.29,6,17.187,360.927,2019-03-21,17:04:00,E,343.74,17.187,5.9
674-56-6360,A,Yangon,0,0,EA,95.15,1,4.7575,99.9075,2019-03-22,14:00:00,C,95.15,4.7575,6.0
550-84-8664,A,Yangon,0,0,ST,85.91,5,21.4775,451.0275,2019-03-22,14:33:00,CC,429.55,21.4775,8.6
616-24-2851,B,Mandalay,1,1,FA,17.87,4,3.574,75.054,2019-03-22,14:42:00,E,71.48,3.574,6.5
802-43-8934,A,Yangon,0,0,HL,18.28,1,0.914,19.194,2019-03-22,15:05:00,CC,18.28,0.914,8.3
554-53-3790,B,Mandalay,0,0,ST,37.02,6,11.106,233.226,2019-03-22,18:33:00,C,222.12,11.106,4.5
886-18-2897,A,Yangon,0,1,FB,56.56,5,14.14,296.94,2019-03-22,19:06:00,CC,282.8,14.14,4.5
227-03-5010,A,Yangon,1,1,HL,52.59,8,21.036,441.756,2019-03-22,19:20:00,CC,420.72,21.036,8.5
394-30-3170,B,Mandalay,1,1,ST,88.43,8,35.372,742.812,2019-03-22,19:35:00,CC,707.44,35.372,4.3
472-15-9636,A,Yangon,0,0,HL,50.93,8,20.372,427.812,2019-03-22,19:36:00,E,407.44,20.372,9.2
630-74-5166,A,Yangon,0,0,ST,62.13,6,18.639,391.419,2019-03-22,20:19:00,C,372.78,18.639,7.4
856-22-8149,A,Yangon,0,1,HL,25.29,1,1.2645,26.5545,2019-03-23,10:13:00,E,25.29,1.2645,6.1
865-92-6136,A,Yangon,0,0,FB,52.75,3,7.9125,166.1625,2019-03-23,10:16:00,E,158.25,7.9125,9.3
851-28-6367,A,Yangon,1,0,ST,15.5,10,7.75,162.75,2019-03-23,10:55:00,E,155.0,7.75,8.0
733-29-1227,C,Naypyitaw,0,0,HL,55.61,7,19.4635,408.7335,2019-03-23,12:41:00,C,389.27,19.4635,8.5
884-80-6021,A,Yangon,1,1,EA,73.47,10,36.735,771.435,2019-03-23,13:14:00,E,734.7,36.735,9.5
474-33-8305,C,Naypyitaw,1,0,FA,67.39,7,23.5865,495.3165,2019-03-23,13:23:00,E,471.73,23.5865,6.9
333-73-7901,C,Naypyitaw,0,1,HB,54.92,8,21.968,461.328,2019-03-23,13:24:00,E,439.36,21.968,7.6
386-27-7606,C,Naypyitaw,1,1,HL,81.2,7,28.42,596.82,2019-03-23,15:59:00,CC,568.4,28.42,8.1
795-49-7276,A,Yangon,0,0,FA,37.15,4,7.43,156.03,2019-03-23,18:59:00,E,148.6,7.43,8.3
407-63-8975,A,Yangon,0,0,FB,73.88,6,22.164,465.444,2019-03-23,19:16:00,E,443.28,22.164,4.4
608-96-3517,B,Mandalay,1,1,FA,91.54,4,18.308,384.468,2019-03-23,19:20:00,CC,366.16,18.308,4.8
468-88-0009,A,Yangon,1,0,HL,65.94,4,13.188,276.948,2019-03-24,10:29:00,C,263.76,13.188,6.0
588-01-7461,C,Naypyitaw,0,1,FB,33.98,9,15.291,321.111,2019-03-24,10:43:00,C,305.82,15.291,4.2
641-62-7288,B,Mandalay,0,0,HL,99.92,6,29.976,629.496,2019-03-24,13:33:00,E,599.52,29.976,7.1
835-16-0096,C,Naypyitaw,1,0,ST,14.7,5,3.675,77.175,2019-03-24,13:48:00,E,73.5,3.675,8.5
851-98-3555,B,Mandalay,0,1,HB,82.88,5,20.72,435.12,2019-03-24,14:08:00,CC,414.4,20.72,6.6
334-64-2006,A,Yangon,1,1,HL,70.32,2,7.032,147.672,2019-03-24,14:22:00,E,140.64,7.032,9.6
593-95-4461,C,Naypyitaw,1,0,HL,74.86,1,3.743,78.603,2019-03-24,14:49:00,C,74.86,3.743,6.9
118-62-1812,C,Naypyitaw,1,1,HL,78.38,4,15.676,329.196,2019-03-24,17:56:00,C,313.52,15.676,7.9
725-67-2480,B,Mandalay,1,1,FA,58.75,6,17.625,370.125,2019-03-24,18:14:00,CC,352.5,17.625,5.9
560-30-5617,B,Mandalay,0,1,ST,24.77,5,6.1925,130.0425,2019-03-24,18:27:00,C,123.85,6.1925,8.5
538-22-0304,C,Naypyitaw,0,0,EA,64.95,10,32.475,681.975,2019-03-24,18:27:00,C,649.5,32.475,5.2
362-58-8315,C,Naypyitaw,0,0,FA,76.52,5,19.13,401.73,2019-03-25,10:23:00,C,382.6,19.13,9.9
340-66-0321,A,Yangon,1,0,EA,36.36,4,7.272,152.712,2019-03-25,13:07:00,C,145.44,7.272,7.6
156-95-3964,A,Yangon,0,1,FB,55.39,4,11.078,232.638,2019-03-25,15:19:00,E,221.56,11.078,8.0
366-43-6862,B,Mandalay,0,0,EA,52.89,4,10.578,222.138,2019-03-25,16:32:00,E,211.56,10.578,6.7
282-35-2475,B,Mandalay,0,1,ST,93.31,2,9.331,195.951,2019-03-25,17:53:00,C,186.62,9.331,6.3
605-03-2706,A,Yangon,0,1,HB,15.8,3,2.37,49.77,2019-03-25,18:02:00,C,47.4,2.37,9.5
699-14-3026,C,Naypyitaw,0,0,EA,85.39,7,29.8865,627.6165,2019-03-25,18:30:00,E,597.73,29.8865,4.1
134-75-2619,A,Yangon,1,0,EA,19.32,7,6.762,142.002,2019-03-25,18:51:00,C,135.24,6.762,6.9
110-05-6330,C,Naypyitaw,0,1,FB,39.43,6,11.829,248.409,2019-03-25,20:18:00,CC,236.58,11.829,9.4
236-27-1144,C,Naypyitaw,0,1,FB,16.31,9,7.3395,154.1295,2019-03-26,10:31:00,E,146.79,7.3395,8.4
734-91-1155,B,Mandalay,0,1,EA,45.71,3,6.8565,143.9865,2019-03-26,10:34:00,CC,137.13,6.8565,7.7
449-27-2918,B,Mandalay,1,1,ST,39.12,1,1.956,41.076,2019-03-26,11:02:00,CC,39.12,1.956,9.6
587-73-4862,A,Yangon,1,1,HB,10.69,5,2.6725,56.1225,2019-03-26,11:07:00,E,53.45,2.6725,7.6
797-88-0493,A,Yangon,0,1,HB,64.27,4,12.854,269.934,2019-03-26,13:54:00,C,257.08,12.854,7.7
859-97-6048,C,Naypyitaw,1,0,EA,84.25,2,8.425,176.925,2019-03-26,14:13:00,CC,168.5,8.425,5.3
848-24-9445,C,Naypyitaw,1,0,HB,43.7,2,4.37,91.77,2019-03-26,18:03:00,C,87.4,4.37,4.9
760-53-9233,A,Yangon,1,0,FA,41.28,3,6.192,130.032,2019-03-26,18:37:00,CC,123.84,6.192,8.5
163-56-7055,C,Naypyitaw,1,0,FA,48.71,1,2.4355,51.1455,2019-03-26,19:20:00,C,48.71,2.4355,4.1
487-79-6868,B,Mandalay,1,1,HL,12.29,9,5.5305,116.1405,2019-03-26,19:28:00,CC,110.61,5.5305,8.0
807-34-3742,A,Yangon,0,0,FA,52.38,1,2.619,54.999,2019-03-26,19:44:00,C,52.38,2.619,5.8
411-77-0180,A,Yangon,1,0,EA,72.2,7,25.27,530.67,2019-03-26,20:14:00,E,505.4,25.27,4.3
595-94-9924,A,Yangon,1,1,HB,27.73,5,6.9325,145.5825,2019-03-26,20:21:00,CC,138.65,6.9325,4.2
702-83-5291,C,Naypyitaw,1,0,FA,99.82,9,44.919,943.299,2019-03-27,10:43:00,C,898.38,44.919,6.6
106-35-6779,A,Yangon,1,0,HL,44.34,2,4.434,93.114,2019-03-27,11:26:00,C,88.68,4.434,5.8
238-49-0436,A,Yangon,0,0,HB,32.46,8,12.984,272.664,2019-03-27,13:48:00,CC,259.68,12.984,4.9
278-86-2735,A,Yangon,0,1,FB,52.34,3,7.851,164.871,2019-03-27,14:03:00,C,157.02,7.851,9.2
794-32-2436,B,Mandalay,1,0,EA,55.67,2,5.567,116.907,2019-03-27,15:08:00,E,111.34,5.567,6.0
186-71-5196,A,Yangon,1,1,FB,79.54,2,7.954,167.034,2019-03-27,16:30:00,E,159.08,7.954,6.2
176-64-7711,B,Mandalay,0,0,FB,32.32,3,4.848,101.808,2019-03-27,19:11:00,CC,96.96,4.848,4.3
423-57-2993,B,Mandalay,0,0,ST,93.39,6,28.017,588.357,2019-03-27,19:18:00,E,560.34,28.017,10.0
313-66-9943,B,Mandalay,1,1,FB,29.15,3,4.3725,91.8225,2019-03-27,20:29:00,CC,87.45,4.3725,7.3
633-44-8566,A,Yangon,1,0,FB,49.38,7,17.283,362.943,2019-03-27,20:35:00,CC,345.66,17.283,7.3
633-09-3463,C,Naypyitaw,0,1,EA,47.65,3,7.1475,150.0975,2019-03-28,12:58:00,CC,142.95,7.1475,9.5
573-58-9734,B,Mandalay,0,1,FA,30.37,3,4.5555,95.6655,2019-03-28,13:41:00,E,91.11,4.5555,5.1
266-76-6436,C,Naypyitaw,1,1,FB,38.6,3,5.79,121.59,2019-03-28,13:57:00,E,115.8,5.79,7.5
420-97-3340,A,Yangon,0,1,FB,71.68,3,10.752,225.792,2019-03-28,15:30:00,CC,215.04,10.752,9.2
470-32-9057,A,Yangon,1,0,FB,51.34,5,12.835,269.535,2019-03-28,15:31:00,CC,256.7,12.835,9.1
857-16-3520,A,Yangon,1,1,FA,71.46,7,25.011,525.231,2019-03-28,16:06:00,E,500.22,25.011,4.5
212-62-1842,A,Yangon,0,0,FB,58.26,6,17.478,367.038,2019-03-28,16:44:00,C,349.56,17.478,9.9
531-80-1784,A,Yangon,0,0,EA,26.02,7,9.107,191.247,2019-03-28,17:38:00,C,182.14,9.107,5.1
544-32-5024,C,Naypyitaw,1,1,FB,49.79,4,9.958,209.118,2019-03-28,19:16:00,CC,199.16,9.958,6.4
333-23-2632,A,Yangon,1,0,HB,10.08,7,3.528,74.088,2019-03-28,20:14:00,C,70.56,3.528,4.2
766-85-7061,B,Mandalay,0,0,HB,87.87,10,43.935,922.635,2019-03-29,10:25:00,E,878.7,43.935,5.1
186-79-9562,B,Mandalay,0,0,HB,71.77,7,25.1195,527.5095,2019-03-29,14:06:00,C,502.39,25.1195,8.9
291-21-5991,B,Mandalay,1,0,HB,61.29,5,15.3225,321.7725,2019-03-29,14:28:00,C,306.45,15.3225,7.0
727-75-6477,C,Naypyitaw,0,0,EA,28.84,4,5.768,121.128,2019-03-29,14:44:00,C,115.36,5.768,6.4
425-85-2085,B,Mandalay,1,0,HB,54.86,5,13.715,288.015,2019-03-29,16:48:00,E,274.3,13.715,9.8
218-59-9410,A,Yangon,1,1,HL,72.42,3,10.863,228.123,2019-03-29,16:54:00,E,217.26,10.863,8.2
267-62-7380,C,Naypyitaw,1,0,EA,82.34,10,41.17,864.57,2019-03-29,19:12:00,E,823.4,41.17,4.3
829-34-3910,A,Yangon,0,1,HB,71.38,10,35.69,749.49,2019-03-29,19:21:00,C,713.8,35.69,5.7
361-85-2571,A,Yangon,0,1,ST,89.48,5,22.37,469.77,2019-03-30,10:18:00,C,447.4,22.37,7.4
291-55-6563,A,Yangon,1,1,HL,34.42,6,10.326,216.846,2019-03-30,12:45:00,E,206.52,10.326,7.5
115-38-7388,C,Naypyitaw,1,1,FA,10.18,8,4.072,85.512,2019-03-30,12:51:00,CC,81.44,4.072,9.5
286-01-5402,A,Yangon,0,1,ST,40.23,7,14.0805,295.6905,2019-03-30,13:22:00,C,281.61,14.0805,9.6
743-04-1105,B,Mandalay,1,0,HB,97.22,9,43.749,918.729,2019-03-30,14:43:00,E,874.98,43.749,6.0
778-89-7974,C,Naypyitaw,0,0,HB,70.21,6,21.063,442.323,2019-03-30,14:58:00,C,421.26,21.063,7.4
642-61-4706,B,Mandalay,1,0,FB,93.4,2,9.34,196.14,2019-03-30,16:34:00,C,186.8,9.34,5.5
676-39-6028,A,Yangon,1,1,EA,64.44,5,16.11,338.31,2019-03-30,17:04:00,C,322.2,16.11,6.6
731-59-7531,B,Mandalay,1,0,HB,72.57,8,29.028,609.588,2019-03-30,17:58:00,C,580.56,29.028,4.6
131-15-8856,C,Naypyitaw,1,1,FB,72.52,8,29.008,609.168,2019-03-30,19:26:00,CC,580.16,29.008,4.0
364-34-2972,C,Naypyitaw,1,0,EA,96.82,3,14.523,304.983,2019-03-30,20:37:00,C,290.46,14.523,6.7
384-59-6655,A,Yangon,1,1,FB,98.66,9,44.397,932.337,,15:07:00,C,887.94,44.397,8.4
311-13-6971,B,Mandalay,1,0,ST,31.99,10,15.995,335.895,,15:18:00,CC,319.9,15.995,9.9
